,Unnamed: 0.1,Unnamed: 0,date,link,word_count,headline,petrol,hsd,inner_html,mDeBERTa (Very positive),mDeBERTa (Positive),mDeBERTa (Neutral),mDeBERTa (Negative),mDeBERTa (Very negative),multilingual (Very positive),multilingual (Positive),multilingual (Neutral),multilingual (Negative),multilingual (Very negative)
10,10,10,16/01/2024,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2024-01-16/page-1/detail-33,144, پٹرول 8 روپے، مٹی کا تیل1.97 روپے لٹر سستا، ڈیزل کی قیمت برقرار ,275.62,287.33, اسلام آباد(نمائندہ خصوصی)حکومت نے پٹرول ،لائٹ ڈیزل اور مٹی کے تیل کی قیمت میں کمی کی ہے اور ہائی سپیڈ ڈیزل کی قیمت کو برقرار رکھا ہے پٹرول کی قیمت میں 8 روپے فی لٹر کمی کر دی ہے ، وزارت خزانہ کے نوٹیفکیشن کے مطابق پیٹرول کی نئی قیمت259.34روپے فی لٹر مقرر کی گئی ہے پہلے اس کی قیمت 267.34 روپے فی لٹر تھی، ڈیزل کی قیمت کو 276.21 روپے فی لٹر برقرار رکھا گیا ہے،  نئی قیمتوں کا اطلاق کر دیا گیا ہے۔لائٹ ڈیزل  کی قیمت میں 92 پیسے فی لٹر کمی کی گئی ہے اور مٹی کی تیل کی قیمت میں ایک روپے 97 پیسے فی لٹر کمی کی گئی ہے، مٹی کے تیل کی نئی قیمت 186 روپے 86 پیسے فی لٹر مقرر کی گئی ہے، لائٹ ڈیزل کی نئی قیمت 164 روپے 83 پیسے فی لٹر مقرر کی گئی ہے۔ ,0.0427546426653862,0.121092177927494,0.7134087085723877,0.1071576848626136,0.0155867440626025,0.21928980946540833,0.4888697862625122,0.15116721391677856,0.07713498175144196,0.06353817880153656
11,11,11,01/01/2024,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2024-01-01/page-1/detail-10,63, پٹرول، ڈیزل کی قیمتیں برقرار، متی کا تیل2.19روپے لٹر سستا ,272.89,278.96,اسلام آباد( نمائندہ خصوصی)آئندہ 15 روز کے لیے پٹرول اور  ڈیزل کی قیمتیں برقرار  رہیں گی۔  مٹی کا تیل 2 روپے 19 پیسے فی لٹر سستا اور لائٹ ڈیزل ایک روپے 11 پیسے مہنگا کرنے کی منظوری دی گئی ہے۔ وزارت خزانہ نے پیٹرولیم مصنوعات کی قیمتوں میں ردوبدل کا نوٹی فکیشن جاری کردیا ہے۔وزیراعظم نے پیٹرولیم مصنوعات کی قیمتوں میں ردوبدل کی منظوری دی۔,0.0556888692080974,0.2106120884418487,0.6067613959312439,0.1063948646187782,0.020542761310935,0.219349667429924,0.40443065762519836,0.2402428537607193,0.08606583625078201,0.049910932779312134
12,12,12,16/12/2023,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2023-12-16/page-1/detail-19,160, پٹرول 14، ڈیزل 13.50، مٹی کا تیل 10.14روپے لٹر سستا ,259.34,276.21,اسلام آباد (نمائندہ خصوصی) وفاقی حکومت نے پٹرولیم مصنوعات کی قیمتوں میں کمی کا اعلان کیا ہے۔ پٹرول کی فی لیٹر قیمت میں 14 روپے اور ڈیزل کی قیمت میں فی لیٹر 13 روپے 50 پیسے کی کمی کی گئی ہے۔ مٹی کے تیل کی قیمت میں فی لیٹر 10 روپے 14 پیسے کی کمی کی گئی ہے۔ لائٹ ڈیزل آئل کی قیمت میں 11 روپے 29 پیسے فی لیٹر کی کمی کی گئی ہے۔ وزیراعظم نے  پیٹرولیم مصنوعات  کی  قیمتوں میں کمی کی منظوری دی جس کے بعد وزارت خزانہ نے نوٹیفکیشن جاری کیا۔ نئی قیمتیں لاگو کر دی گئی ہیں، جس کے  مطابق پٹرول کی نئی قیمت 267 روپے 34 پیسے مقرر کی گئی ہے۔ ہائی سپیڈ ڈیزل کی نئی قیمت 276 روپے 21 پیسے فی لیٹر مقرر کی گئی ہے۔  مٹی کے تیل کی نئی قیمت  191.02 روپے فی لیٹر مقرر کی گئی ہے۔ لائٹ ڈیزل آئل کی نئی قیمت 164 روپے 64 پیسے فی لیٹر مقرر کی گئی ہے۔,0.115933671593666,0.4630774259567261,0.1515447944402694,0.2011197805404663,0.0683243945240974,0.2369263917207718,0.4530629515647888,0.14846844971179962,0.0960795134305954,0.06546276062726974
13,13,13,01/12/2023,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2023-12-01/page-1/detail-27,126, پٹرول کی قیمت برقرار، ڈیزل 7، مٹی کا تیل 3.82 روپے لٹر سستا ,267.34,276.21,اسلام آباد (نمائندہ خصوصی ) حکومت نے پٹرول کی قیمتوں کو برقرار رکھا ہے جبکہ مٹی کے تےل ، ڈیزل اور لائٹ ڈےزل کی قیمتوں میں کمی کی گئی ہے، ڈےزل کی قیمت میں سات روپے فی لٹر کی کمی کی گئی ہے، مٹی کے تیل کی قیمت میں تین روپے 82 پیسے فی لٹر کمی کی گئی ہے اور لائٹ ڈیزل کی قیمت میں چار روپے 52 پیسے فی لٹر کمی کی گئی ہے، آئندہ 15 یوم کے لیے قیمتیں اس طرح سے ہیں، پٹرول کی قیمت 281 روپے 34 پیسے فی لیٹر، ہائی سپیڈ ڈیزل کی قیمت 289 روپے 71 پیسے، مٹی کی تیل کی نئی قیمت 201 روپے 16 پیسے اور لائٹ ڈیزل کی نئی قیمت 175 روپے 93 پیسے فی لٹر مقرر کی گئی ہے۔,0.0604568719863891,0.3110494911670685,0.4982559978961944,0.1163742095232009,0.0138635532930493,0.1951846033334732,0.45905447006225586,0.21242493391036987,0.0774022564291954,0.055933743715286255
14,14,14,16/11/2023,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2023-11-16/page-1/detail-30,110, پیٹرول2.04،ڈیزل6.47،مٹی کا تیل6.05 روپے لٹر سستا ,267.34,276.21,اسلام آباد (نمائندہ خصوصی) حکومت نے پٹرولیم مصنوعات کی قیمتوں میں کمی کا اعلان کر دیا۔ نوٹیفکیشن کے مطابق پٹرول کی قیمت 2 روپے 4 پیسے لٹر کمی کے بعد 281 روپے 34 پیسے لٹر ہو گئی۔ ڈیزل کی قیمت میں 6 روپے 47 پیسے لٹر کمی کی گئی ہے جس کے بعد نئی قیمت 296 روپے 71 پیسے فی لٹر مقرر کی گئی ہے۔ مٹی کے تیل میں فی لٹر 6 روپے 5 پیسے کمی کی گئی۔ لائٹ ڈیزل کی قیمت میں 9 روپے لٹر کمی کی گئی۔لائٹ ڈیزل کی نئی قیمت 180 روپے 45 پیسے فی لٹر مقرر کی گئی ہے۔ قیمتوں میں کمی کا اطلاق ہو گیا ہے۔,0.0973472520709037,0.5119278430938721,0.155350312590599,0.17833112180233,0.0570434667170047,0.22615189850330353,0.4860210120677948,0.12682116031646729,0.08194944262504578,0.07905647903680801
15,15,15,01/11/2023,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2023-11-01/page-1/detail-21,90, پٹرول ‘ڈیزل کے نرخ برقرار ‘، مٹی کا تیل 3.82 روپے لٹر سستا  ,281.34,289.71,اسلام آباد ( نمائندہ خصوصی) حکومت نے پٹرول اور ڈیزل کے نرخوں کو برقرار رکھنے کا فیصلہ کیا ہے جبکہ لائٹ ڈیزل اور مٹی کے تیل کی قیمتوں میں کمی کی ہے، مٹی کے تیل کی قیمت میں تین روپے 82 پیسے فی لیٹر کمی کی گئی ہے جبکہ لائٹ ڈیزل کی قیمت میں تین روپے 40 پیسے فی لیٹر کی کمی کی گئی ہے مٹی کے تیل کی قیمت 211 روپے تین پیسے فی لیٹر اور لائٹ ڈیزل کی قیمت 189 روپے 46 پیسے فی لیٹر مقرر کی گئی ہے۔,0.0561837740242481,0.2424562126398086,0.5846261978149414,0.0974117964506149,0.0193220376968383,0.1949566751718521,0.44628188014030457,0.24484896659851074,0.0656914934515953,0.04822094738483429
16,16,16,16/10/2023,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2023-10-16/page-1/detail-31,234, عوام کو بڑاریلیف: پٹرول 40،ڈیزل15،مٹی کا تیل 22روپےلٹرسستا ,281.34,296.71," 
اسلام آباد(نمائندہ خصوصی) حکومت نے عوام کو بڑا ریلیف دیتے ہوئے پٹرول کی قیمت میں 40 روپے ‘ ڈیزل کی قیمت میں 15 روپے ‘ مٹی کے تیل کی قیمت میں 22.43روپے اور لائٹ ڈیزل کی قیمت میں 19 روپے لٹر کمی کا اعلان کیا ہے، پٹرول کی قیمت میںایک وقت میں اتنی بڑی کمی پہلی بار کی گئی ہے، پٹرول کی نئی قیمت 283.38 روپے لٹر مقرر کی گئی ہے جبکہ ڈیزل کی فی لٹر قیمت 303.18روپے لٹر مقرر کی گئی ہے، مٹی کا تیل 22 روپے 43 پیسے فی لٹر سستا کردیا گیا ، وزارت خزانہ نے پیٹرولیم مصنوعات کی قیمتوں میں کمی کا نوٹیفکیشن جاری کر دیا ہے۔ عالمی مارکیٹ میں خام تیل سستا ہونے اور روپے کی قدر میں اضافے پر قیمتوں میں کمی کی گئی ۔ذرائع کے مطابق ایک ماہ میں مسلسل تیسری بار پیٹرول‘ڈیزل پراوایم سی اور ڈیلرزمارجن بڑھادیا گیا پیٹرول اورڈیزل کے فی لٹرپرمارجن میں88پیسے تک مزید اضافہ کردیا گیا آئل کمپنیوں کے مارجن میں فی لٹر47پیسے تک کا اضافہ ہو گیا۔ پیٹرول اورڈیزل پر ڈیلرز مارجن میں فی لٹر41 پیسے کا اضافہ جبکہ فی لٹرپیٹرول پراوایم سی مارجن6.94 روپے سے بڑھ کر7.41روپے ہوگیا ۔ فی لٹر پیٹرول پرڈیلرز مارجن7.82روپے سے بڑھ کر8.23روپے ہوگیا۔ فی لٹرڈیزل پراو ایم سی مارجن7.08روپے سے بڑھ کر 7.41روپے ہوگیا۔ فی لٹر ڈیزل پرڈیلرز مارجن 7.82روپے سے بڑھ کر8.23 روپے ہوگیا۔ اوایم سی اورڈیلرز مارجن16ستمبراوریکم اکتوبر کوفی لٹر1.76روپے تک بڑھایا جاچکا ہے۔
پٹرول ",0.0657048150897026,0.226251944899559,0.0634893849492073,0.2059291899204254,0.4386247098445892,0.44265440106391907,0.3980124294757843,0.0854136049747467,0.0420578271150589,0.03186170011758804
17,17,17,01/10/2023,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2023-10-01/page-1/detail-12,184, پٹرول 8، ڈیزل 11روپے لٹر سستا ,283.38,303.18,اسلام آباد(نمائندہ خصوصی،نوائے وقت رپورٹ ) نگران حکومت نے پہلی بار پٹرول اور ڈیزل کی قیمتوں میں کمی کا اعلان کردیا۔پٹرول کی قیمت میں آٹھ روپے فی لٹر اور ڈیزل کی قیمت میں 11روپے فی لٹرکی کمی کی گئی ۔پٹرول کی نئی قیمت 323روپے 38 پیسے فی لٹرمقرر کی گئی جبکہ ڈیزل کی نئی فی لیٹر قیمت 318 روپے 18 پیسے مقرر کی گئی۔ نئی قیمتوں کا اطلاق کر دیا گیا۔پٹرول اور ڈیزل پر پٹرولیم لیوی برقرار رکھی گئی، پٹرول پر لیوی60اور ڈیزل پر 50روپے فی لٹر برقرار رکھی گئی ہےعلاوہ ازیں اوگرا نے ایل پی جی 20 روپے 86 پیسے فی کلو مہنگی کر دی۔ اس حوالے سے نوٹیفکیشن جاری کر دیا گیا ۔ جس کے مطابق ایل پی جی کی نئی قیمت 260 روپے 98 پیسے فی کلو مقرر کردی گئی ہے۔ ایل پی جی کا گھریلو سلنڈر 246 روپے 15 پیسے مہنگا کر دیا گیا۔ ایل پی جی کے 11.8 کلو گرام گھریلو سلنڈر کی نئی قیمت تین ہزار 99 روپے مقرر کی گئی ہے۔ ایل پی جی کے گھریلو سلنڈر کی قیمت میں اضافے کا اطلاق آج یکم اکتوبر سے ہو گیا ہے۔,0.1109583973884582,0.397706001996994,0.1760130524635315,0.2496053874492645,0.0657171979546547,0.11904464662075043,0.3697581887245178,0.23888003826141357,0.17131242156028748,0.1010047197341919
18,18,18,16/09/2023,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2023-09-16/page-1/detail-10,68, مہنگائی کا ایک اور بم: پٹرول 20، ڈیزل 17مہنگا ,283.38,303.18,اسلام آباد (نمائندہ خصوصی ) حکومت نے ایک بار پھر پٹرول اور ڈیزل کے نرخوں میں بھاری اضافہ کیا ہے اور نئے نرخ لاگو کر دیئے ہیں، پٹرول کے نرخ میں26.02 روپے اور ڈیزل کے نرخ میں 17.34 روپے فی لٹر کا اضافہ کر دیا گیا ہے پٹرول کے نئے نرخ 331 روپے 38پیسے فی لٹر جبکہ ڈیزل کے نئے نرخ 329روپے18 پیسے فی لٹر مقرر کیے گئے ہیں۔ ,0.0022690505720674,0.0067363553680479,0.0067633474245667,0.9229643940925598,0.0612667649984359,0.20353922247886658,0.4906100034713745,0.18547400832176208,0.0798361673951149,0.04054062440991402
19,19,19,01/09/2023,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2023-09-01/page-1/detail-1,162, پٹرول 14.91ڈیزل 18.44روپے لٹر مہنگا ,323.38,318.18,اسلام آباد (نمائندہ خصوصی) حکومت نے ایک بار پھر پٹرول اور ڈیزل کی قیمتوں میں بھاری اضافہ کر دیا ہے۔ پٹرول کی قیمت میں 14 روپے 91 پیسے فی لیٹر اضافہ کیا گیا ہے جبکہ ڈیزل کی قیمت  کو  18 روپے 44 پیسے فی لیٹر بڑھا دیا گیا ہے۔ پٹرول کی نئی قیمت  305 روپے 36 پیسے فی لیٹر اور ڈیزل کی نئی قیمت 311 روپے 84 پیسے  فی لیٹر مقرر کی گئی ہے۔ نئی قیمتوں کا اطلاق یکم ستمبر سے کر دیا گیا ہے۔آئی ایم ایف کی ایک اور شرط پوری کر دی گئی ہے۔ فی لٹر پٹرول پر لیوی کی فل شرح عائد کر دی گئی۔ فی لٹر پٹرول پر 60 روپے لیوی عائد کر دی گئی۔ وزارت خزانہ ذرائع کے مطابق ڈیزل پر لیوی 50 روپے عائد ہے۔ بجٹ میں لیوی بڑھانے کی منظوری دی گئی تھی۔ فی لٹر پٹرول پر 5 روپے لیوی کی شرح بڑھائی گئی ہے پٹرول اور ڈیزل پر لیوی 60 روپے فی لٹر تک ہو سکتی ہے۔,0.0757995024323463,0.4099934995174408,0.1368197500705719,0.2881512343883514,0.0892360061407089,0.2800077199935913,0.439270943403244,0.12322793155908585,0.09576530009508133,0.061728090047836304
20,20,20,16/08/2023,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2023-08-16/page-1/detail-35,281, پٹرول17.50، ڈیزل 20روپے لٹر مہنگا ,331.38,329.18,"اسلام آباد(نمائندہ خصوصی )نگران حکومت نے بھی عوام پر مہنگائی کا بم گرا دیا۔ پٹرول کی قیمت میں 17 روپے 50 پیسے فی لٹر اور ہائی سپیڈ ڈیزل کی قیمت میں 20 روپے فی لٹراضافہ کر دیا گیا ہے۔پٹرول کی نئی قیمت 290 روپے 45 پیسے فی لٹر مقرر کی گئی ہے، جبکہ ہائی سپیڈ ڈیزل کی نئی قیمت 293 روپے 40 پیسے فی لٹر مقرر کی گئی ہے۔نئی قیمتوں کا اطلاق کر دیا گیا۔قیمتوں میں اضافے کا نوٹیفکیشن بھی جاری کر دیا گیا۔ نگران حکومت کی کا یہ پہلا فیصلہ تھا جس میں پٹرول اور ڈیزل کے نرخوں میں اضافہ کیا گیا۔
پٹرول مہنگا 
اسلام آباد(نا مہ نگار) عالمی مارکیٹ میں ایل پی جی کی قیمت میں اضافے کے بعد مارکیٹنگ کمپنیوں نے مزید 10روپے فی کلو قیمت میں اضافہ کر دیا۔ چیئرمین ایل پی جی ایسوسی ایشن عرفان کھوکھر نے بتایا کہ 92 ڈالر فی میٹرک ٹن اضافے کے بعد ایل پی جی 464 سے بڑھ کر 556 ڈالر فی میٹرک ٹن پر پہنچ گئی۔ قیمت میں اضافے کے بعد گھریلو سلنڈر کی قیمت میں 120روپے اور کمرشل سلنڈر کی قیمت میں 450 روپے اضافہ ہوگیا۔ عرفان کھوکھر نے بتایا کہ صرف دو دن میں فی کلو قیمت میں 20روپے بڑھ گئے، بڑھتی قیمت کے پیش نظر ایل پی جی کی قیمت میں مزید اضافے کا خدشہ ہے۔ اب فی کلو قیمت 210 سے بڑھ کر 220روپے فی کلو پہنچ گئی ۔چیئرمین ایل پی جی ایسوسی ایشن نے کہا کہ اب گھریلو سلنڈر 2495روپے کے بجائے 2615روپے اور کمرشل سلنڈر 9580روپے کے بجائے 10030روپے میں فروخت ہو رہا ہے۔ پہاڑی علاقوں میں ایل پی جی 255روپے فی کلو، گھریلو سلنڈر 3015 اور کمرشل سلنڈر 11600روپے تک پہنچ گیا۔
 ایل پی جی مہنگی",0.0710812360048294,0.3165518343448639,0.1513616442680359,0.3548828959465027,0.1061223596334457,0.24461016058921814,0.44848230481147766,0.14638029038906097,0.09480785578489304,0.0657193586230278
21,21,21,02/08/2023,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2023-08-02/page-1/detail-8,658, پٹرول 19.95، ہائی سپیڈ ڈیزل 19.90روپے مہنگا: عالمی منڈی میں اضافے کا عوام پر کم سے کم بوجھ ڈالا، اسحاق ڈار ,305.36,311.84,اسلام آباد (نمائندہ خصوصی )وفاقی وزیر خزانہ اسحاق ڈار نے حکومت کی معیاد کے ختم ہونے سے چند روز قبل پٹرولیم مصنوعات کی قیمتوں میں بڑے اضافے کا اعلان کردیا۔ بیان میں وزیر خزانہ نے کہا کہ حکومت نے پوری کوشش کی کہ عالمی منڈی میں ہونے والے اضافے کا عوام پر کم سے کم بوجھ ڈالا جائے۔انہوں نے کہا کہ ہائی سپیڈ ڈیزل کی قیمت میں 19 روپے 90 پیسے اور پٹرول کی قیمت میں 19 روپے 95 پیسے کا اضافہ کیا گیا۔ ہائی سپیڈ ڈیزل کی قیمت اضافے کے بعد 273 روپے 40 پیسے اور پٹرول کی نئی قیمت 272 روپے 95 پیسے  فی لٹر ہوگئی ۔وزیر خزانہ نے کہا کہ اضافی قیمتوں کا اطلاق فوری طور پر نافذ العمل ہوگا۔انہوں نے کہا کہ گزشتہ 15 روز کے دوران عالمی مارکیٹ میں پٹرولیم مصنوعات کی قیمتوں میں بہت زیادہ اضافہ ہوا، 16 جولائی کو ہائی سپیڈ ڈیزل کی فی بیرل قیمت 96 ڈالر تھی جو کل 31 جولائی کو بڑھ کر 111 اعشاریہ 46 ڈالر فی بیرول ہوگیا۔اسحاق ڈار نے کہا کہ اسی طرح 16 جولائی کو پٹرول فی بیرل 89 اعشاریہ 14 ڈالر فی بیرل تھا، جو بڑھ کر 97 اعشاریہ 39 ڈالر ہوگیا۔حکومت نے رات گئے تک آئل اینڈ گیس ریگولیٹری اتھارٹی (اوگرا) کے ساتھ اس چیز کو چیک کیا، اعلان میں تاخیر کی بنیادی وجہ یہ تھی کہ ہم دیکھ رہے تھے کہ کس طرح سے کم سے کم اضافہ کیا جائے۔اس معاملے پر وزیر اعظم شہباز شریف سے بھی بات ہوئی، انہوں نے کہا کہ جو کچھ عوام کے لیے بہتر ہوسکتا ہے، ہمیں وہ کرنا چاہیے۔انہوں نے کہا کہ ہم سب جانتے ہیں کہ پٹرولیم لیوی کے حوالے سے ہم نے عالمی مالیاتی فنڈ (آئی ایم ایف) کے ساتھ جو کمٹمنٹ کی ہیں، اگر وہ کمٹمنٹس نہ ہوتیں تو پھر ایک ہی راستہ تھا کہ اس میں کچھ کمی کرکے یا پھر جتنی وزیر اعظم اجازت دیتے تو کم سے کم اس میں اضافے کا اعلان کرتے۔ لیکن ہم آئی ایم ایف معاہدے میں موجود ہیں، پی ٹی آئی کی سابقہ حکومت بھی جاتے جاتے اپنی بات سے مکر گئی تھی اور معاہدے کی خلاف ورزی کی تھی، قیمت میں اضافے کے بجائے اس میں اضافہ کردیا تھا۔ اسحاق ڈار نے کہا کہ ملکی مفاد کو مدنظر رکھتے ہوئے اس اضافے کا اعلان کیا جا رہا ہے۔حکومت عوام کو ریلیف فراہم کرنے کے لیے پرعزم ہے، اس سے قبل ایک مرتبہ میں ہی ڈیزل کی قیمتوں میں 30، 30 روپے کی کمی بھی کی گئی، گزشتہ رات بھی آخری وقت تک پوری کوشش کی گئی کہ کس طرح سے اس اضافے کو کم سے کم کیا جائے۔علاوہ ازیں وفاقی وزیر خزانہ اسحاق ڈار نے کہا ہے کہ ہم درست معاشی سمت کی جانب رواں دواں ہیں، پاکستان کبھی ڈیفالٹ نہیں کرے گا،، پاکستان کے پاس کھربوں ڈالر کے اثاثے ہیں، پاکستان میں 6 کھرب ڈالر کے معدنیات کے ذخائر ہیں، اربوں ڈالر کا گیس پائپ لائن کا نظام بھی ہے، دوست ملک اور بین الاقوامی کمپنیاں سرمایہ کاری کی خواہشمند ہیں، زراعت، آئی ٹی اور معدنیات کے شعبوں پر خصوصی توجہ دی جا رہی ہے۔ سرمایہ کاروں کی سہولت کیلئے وفاق اور صوبے مل کر کام کریں گے، ماضی میں بھی چارٹر آف اکانومی کیلئے بات کی تھی، پاکستان کے پاس مختلف شعبوں میں سرمایہ کاری کے بے پناہ مواقع موجود ہیں، عالمی سرمایہ کاروں کو پاکستان میں خوش آمدید کہتے ہیں۔ زراعت،معدنیات اورانفارمیشن ٹیکنالوجی کے شعبہ جات ترقی کے انجن ہیں، حکومت ملک میں کاروبارمیں آسانی اورسرمایہ کاری میں اضافہ کیلئے اقدامات کررہی ہے، پائیداراقتصادی نمو اورملکی ترقی وخوشحالی کیلئے میثاق معیشت ضروری ہے، استحکام سے نمو کی طرف جارہے ہیں۔انہوں نے پائیدارگورننس اورمعدنی ترقی پروزارتی ڈائیلاگ کانفرنس سے خطاب کرتے ہوئے کہاکہ حکومتی اقدامات سے بنیادی افراط زرمیں کمی آرہی ہے، دوہفتے قبل شہری علاقوں میں بنیادی افراط زر 19 فیصد اوردیہی علاقوں میں 17فیصد کی سطح پرتھا، ہماری اقتصادی ٹیم کا اندازہ ہے کہ آنیوالے دوسالوں میں بنیادی افراط زر7 فیصد کی سطح پرآجائیگی اس سے پالیسی ریٹ بھی کم ہوجائیگا۔ ,0.1116193681955337,0.2702328562736511,0.2266200333833694,0.3128827214241028,0.078645035624504,0.24828577041625977,0.3265591859817505,0.169980987906456,0.1411430835723877,0.11403097212314606
