,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,link,word_count,inner_html,headline,petrol,hsd,Bart(Very positive),Bart(Positive),Bart(Neutral),Bart(Negative),Bart(Very negative),mDeBERTa (Very positive),mDeBERTa (Positive),mDeBERTa (Neutral),mDeBERTa (Negative),mDeBERTa (Very negative),FinBERT label,NLTK positive,NLTK negative,NLTK neutral,multilingual (Very positive),multilingual (Positive),multilingual (Neutral),multilingual (Negative),multilingual (Very negative)
25,25,25,25,25,25,25,2023-06-16,https://www.nation.com.pk/E-Paper/islamabad/2023-06-16/page-1/detail-7,305,"ISLAMABAD   -   The federal government has decided to keep the prices of all the petroleum products unchanged for the last fortnight of June.The decision in this re­gard was announced by Fi­nance Minister Ishaq Dar in a short televised address Thursday night.Dar said that from June 1st to 15, the prices of gas (petrol) and diesel have slightly increased in in­ternational market, therefore, it has been decided to keep the prices unchanged. “In today’s press it was reported by several newspapers, I am aston­ished how they got this information, that there was a hike of Rs 3.5 per litre in HSD price and few pennies reduction in petrol price,” he said. How­ever, OGRA in its final determination after add­ing yesterday’s changes in the oil prices in inter­national market, at the close of the business day, it has been decided to keep the rates unchanged.In the previous two rounds, the government had cumulatively decreased the diesel and petrol pric­es by Rs35 and Rs20 per litre respectively, Ishaq Dar said. The same prices of June 1 will remain in effect till midnight June 30, he added.It is worth to mention here that the government had slashed the prices of Petrol and High Speed Diesel by Rs 8 per litre and Rs 5 per litre respec­tively for the first fortnightly of June. Similarly, for the last fortnightly of May the government had slashed the rate of High Speed Diesel and Petrol by Rs 30 per litre and Rs 12 per litre respectively.Following the announcement, the price of petrol will remain unchanged at the existing Rs 262 per li­tre. The high speed diesel will be available at exist­ing rate of Rs 253 per litre. Light diesel oil (LDO) will be sold at Rs 147.68 per litre. The price of kerosene oil be maintained at the existing Rs 164.07 per litre.",Govt decides to keep oil prices unchanged,262.0,260.5,0.0353147648274898,0.1642104387283325,0.4239718616008758,0.3186483681201935,0.0578545071184635,0.1095057055354118,0.186538279056549,0.4213923513889313,0.1874772161245346,0.095086432993412,neutral,0.0,0.0,1.0,0.05282092094421387,0.09880199283361435,0.5715947151184082,0.16826115548610687,0.1085212305188179
26,26,26,26,26,26,26,2023-06-01,https://www.nation.com.pk/E-Paper/islamabad/2023-06-01/page-12/detail-0,287,"ISLAMABAD    -    The government Wednesday slashed the prices of Petrol and High Speed Die­sel by Rs 8 per liter and Rs 5 per litre respectively for the next fortnightly. In a short televised address, Federal Minister for Finance and Revenue Ishaq Dar said that there was no substan­tial change in the internation­al prices of petroleum products in the last 15 days and nei­ther had the rupee appreciated against the dollar. However, the government tried to create as much room as possible to pro­vide relief to the people, he add­ed. The prices of all the petro­leum products except Kerosene Oil has been reduced effective from June 1, 2023, said a state­ment issued by the Finance Di­vision. The price of light diesel oil has also been reduced by Rs 5 per liter, said the Finance Di­vision. However, there will be no change in the price of ker­osene oil and it will be main­tained at the current price. Fol­lowing the reduction of Rs 8 per litre, the price of petrol has come down from Rs 270 per li­ter to Rs 262 per litre. The high speed diesel after a decrease of Rs 5 per litre will be available now at rate of Rs 253 per litre against price of Rs 258 per li­ter. Following a reduction of Rs 5 per litre, light diesel oil (LDO) will be sold at Rs 147.68 per li­tre against earlier Rs 152.68 per liter. The price of kerosene oil will be maintained at the ex­isting Rs 164.07 per litre. It is worth to mention here that for the last fortnightly of May the government had slashed the rate of High Speed Diesel and Petrol by Rs 30 per litre and Rs 12 per litre respectively.","Govt reduces petrol, HSD prices",262.0,253.0,0.1215327531099319,0.4879728853702545,0.1773610264062881,0.1866006702184677,0.02653269469738,0.1538610160350799,0.2502554059028625,0.1580722481012344,0.3205922842025757,0.1172189936041832,negative,0.0,0.0,1.0,0.07412825524806976,0.15789201855659485,0.244687020778656,0.3427996337413788,0.1804930567741394
27,27,27,27,27,27,27,2023-05-16,https://www.nation.com.pk/E-Paper/islamabad/2023-05-16/page-12/detail-5,241,"ISLAMABAD    -    The government Monday reduced the prices of all the petroleum products and slashed the rate of High Speed Diesel and Petrol by Rs 30 per litre and Rs 12 per litre respectively for the last fortnightly of May. The prices of kerosene oil and light diesel oil have also been reduced by Rs 12 per liter effec­tive from May 16, 2023, said a notification issued by the Finance Division.It said that keeping in view the declining prices trend of petroleum products in international mar­ket, the government has decided to reduce the ex­isting prices of petroleum products.The government was currently charging maxi­mum petroleum levy (PL) of Rs 50 per liter on pet­rol, high speed diesel and HOBC. On Kerosene oil there is Rs 0.19 per litre PL, while on LDO it is Rs 7.18 per litre. Following the reduction of Rs 12 per litre, the price of petrol has come down from Rs 282 to Rs 270 per liter. The high speed diesel after an decrease of Rs 30 per litre will be available now at Rs 258 per liter against price of Rs 288 per liter.Following the reduction of Rs 12 per litre, the price of kerosene oil has come down from Rs 176.07 to Rs 164.07. Following a reduction of Rs 12 per litre, light diesel oil (LDO) will be sold at Rs 152.68 per liter against earlier price of Rs 164.68 per liter.LDO is used in industry.",Dar announces Rs12 reduction in petrol prices,262.0,253.0,0.136646568775177,0.5632324814796448,0.1813341826200485,0.0844901874661445,0.034296590834856,0.1629774719476699,0.3322170972824096,0.1950661242008209,0.242812380194664,0.0669269636273384,very negative,0.0,0.0,1.0,0.0655755028128624,0.1607080101966858,0.28103092312812805,0.312604159116745,0.18008138239383698
28,28,28,28,28,28,28,2023-05-01,https://www.nation.com.pk/E-Paper/islamabad/2023-05-01/page-12/detail-5,221," The federal government Sunday slashed the pric­es of all the petroleum products, except petrol, by up to Rs 10 per litre for the first fortnightly of May.In a brief televised address, Finance Minister Ishaq Dar announced that the price of high-speed diesel was being reduced by Rs5 from May 1. After the reduction, its price will come down to Rs288 per litre from the existing Rs 293 per litre, he said.Although there was a recommendation of hike in the price of Petrol for the next fortnightly, however, it has been decided that the price of petrol would re­main unchanged for the next 15 days, Dar announced and added that it will remain at Rs 282 per litre.He said that prices of Kerosene oil and Light Die­sel Oil are being reduced by Rs 10 per litre each to Rs164.68 and 176.07 per litre, respectively, for the first fortnightly of May 2023. It is worth to mention here that for the last fortnightly of April, the government had increased the petrol price by Rs10 per litre to Rs282 per litre citing hike in pric­es in international market and currency depreci­ation. Interestingly, during the last 15 days, there was a downward trend in prices of crude oil in the international market. The prices will remain effec­tive from May 1 till May 15, Dar said.",Prices of oil except petrol slashed,270.0,258.0,0.1682011187076568,0.3110791146755218,0.1949353814125061,0.2322835922241211,0.0935007706284523,0.1228422001004219,0.3301275670528412,0.1392625421285629,0.2717326581478119,0.1360350549221038,neutral,0.0,0.322,0.678,0.16475510597229004,0.19883018732070923,0.26944947242736816,0.20818625390529633,0.15877903997898102
29,29,29,29,29,29,29,2023-04-01,https://www.nation.com.pk/E-Paper/islamabad/2023-04-01/page-12/detail-3,253,"ISLAMABAD    -    The government has decided to keep the prices of Petrol and High Speed Diesel unchanged for next fortnightly starting from April 1, 2023.In a short televised address, Finance Minis­ter Ishaq Dar said that it has been decided to re­duce the prices of kerosene oil and light diesel oil by Rs 10 per liter each. “The regulatory Authori­ty has recommended an increase in the prices of petrol and HSD, however, with the permission of Prime Minister Shehbaz Sharif it has been decided to maintain its prices,” Ishaq Dar said. The prices will remain the same till April 15, he added.Diesel is widely used in transport and agricul­tural sectors. The reduction in its price could have brought inflationary impact down and a relief for farmers as the crop sowing season has kicked off.The government has kept the price of HSD un­changed at the existing price of Rs 293 per liter for next fortnight. It has also been decided to main­tain the price of Petrol at Rs 272 per liter.With fresh reduction of Rs 10 per liter, the price of kerosene oil has come down to Rs 180.29 per li­ter from earlier price of Rs 190.29 per liter.The government has imposed Rs 10 per liter in the price of Light Diesel Oil (LDO) from Rs 184.68 per liter to Rs 174.68 per liter. The pric­es of oil in international market have decreased during the last two weeks, however, the in the past 13 days, the US dollar has appreciated by Rs4.66 against Pakistani rupee.","Govt decides to keep petrol, HSD prices unchanged",282.0,288.0,0.0380594208836555,0.2092123478651046,0.4354355037212372,0.2747524082660675,0.0425403416156768,0.0823427215218544,0.1773694604635238,0.5170854926109314,0.1631352007389068,0.0600670352578163,neutral,0.0,0.0,1.0,0.04027084633708,0.10567554086446762,0.5709830522537231,0.17885498702526093,0.10421563684940338
30,30,30,30,30,30,30,2023-03-16,https://www.nation.com.pk/E-Paper/islamabad/2023-03-16/page-12/detail-5,225,"ISLAMABAD    -    The government has increased the prices of High Speed Diesel and Petrol by Rs 13/litre and Rs5/li­tre respectively for the last fortnightly of March.The government has increased the prices of Petrol, High Speed Diesel and Kerosene oil, while the rate of Light Diesel Oil has been kept un­changed for the last fortnightly (March 16 to 31) of the ongoing month.In the last fortnight, Platts Singapore prices reg­istered an increase, said a notification issued by Finance Division late Wednesday night. This along with a depreciation of Pakistani Rupee has result­ed in an increase of POL products in Pakistan, the notification added. Accordingly, the price of MS(Petrol) has been in­creased by Rs.5/litre and price of HSD has been increased by Rs. 13/litre. The increase in price of Kerosene oil has been kept at Rs. 2.56 by reducing govt dues on it, claimed the statement. Similarly, the price of Light Diesel Oil has been kept constant by adjusting govt dues as well. After the increase of Rs 5/litre the price of Petrol gone up to Rs 172/litre from the earlier Rs 167/litre, High Speed Diesel with the hike of Rs 13/li­tre gone up from Rs 280/litre to Rs 193/litre and Kerosene price with the increase of Rs 2.56/liter reached Rs 190.29/litre from Rs 187.73/litre. The price of Light Diesel Oil has been maintained at Rs 184.68/litre.",Govt raises oil prices,282.0,293.0,0.0248211193829774,0.1402677595615387,0.0429331064224243,0.6362864971160889,0.1556915193796157,0.0902712419629097,0.2230528593063354,0.0970851257443428,0.367705225944519,0.2218855172395706,neutral,0.0,0.0,1.0,0.2941712737083435,0.25367558002471924,0.23146791756153107,0.1282961517572403,0.09238911420106888
31,31,31,31,31,31,31,2023-03-01,https://www.nation.com.pk/E-Paper/islamabad/2023-03-01/page-12/detail-5,251,"ISLAMABAD    -    The government Tuesday slashed prices of three petroleum products by up to Rs15 per litre, while maintained the prices of high speed diesel (HSD) for the upcoming fortnightly. After hefty hike of approximately Rs57 per litre, in around one month, the federal government has slightly slashed the price of petrol by Rs 5 per litre for the next fortnightly of March (March 1 to 15).In his video message, Finance Minister Ishaq Dar said that after a reduction of Rs 5 per litre, the new price of petrol now came down to Rs267 per litre from the current Rs272 per litre.He said that after a reduction of Rs15 per litre in kerosene rate, the current price of Rs202.73 is be­ing brought down to Rs187.73 per litre. Ishaq Dar maintained that light-diesel oil (LDO), which is currently at Rs196.68 per litre, is being brought to Rs184.68 per litre following a decrease of Rs 12 per litre. The finance minister said that the price of high-speed diesel would remain un­changed at Rs280 per litre for the next fortnightly.It is worth to mention here that on January 29, the government had jacked up the prices of pet­rol and high speed diesel (HSD) by a whopping Rs35 per litre. Similarly, again on February 15 the government had increased the price of pet­rol by Rs22.20 per litre, taking it to Rs272 and high-speed diesel by Rs17.20 per litre, taking it to Rs280 per litre. The new prices would be applica­ble from March 1 to 15.",Govt slashes petrol price by Rs5 per litre,272.0,293.0,0.1378550082445144,0.6015352606773376,0.1351161450147628,0.1026312336325645,0.0228623449802398,0.1625782400369644,0.307681530714035,0.1621129512786865,0.2564688920974731,0.1111583858728408,very negative,0.0,0.231,0.769,0.19403688609600067,0.24818238615989685,0.23960964381694794,0.16657975316047668,0.15159139037132263
32,32,32,32,32,32,32,2023-02-16,https://www.nation.com.pk/E-Paper/islamabad/2023-02-16/page-1/detail-10,959,"Govt increases petrol price by Rs22 per litre n Minister presents Finance (Supplementary) Bill, 2023 in National Assembly to impose
Rs170 billion additional taxes on luxury items including cigarettes, air tickets, sugary drinks, cement n GST on luxury items to be increased to 25pc from 17pc n Overall General Sales Tax rate enhanced from 17pc to 18pc n 10pc withholding tax will be levied on bills of wedding halls n BISP allocation to be increased to Rs 400b from Rs360b.ISLAMABAD     -    Federal Minister for Finance and Revenue Senator Ishaq Dar Wednesday presented the Finance (Supplementary) Bill, 2023 in the National Assembly proposing to impose new taxes of Rs 170 billion to minimise the fiscal deficit.The minister introduced the controversial mini-budget at a time when cash-strapped Pakistan is struggling to revive the loan programme of the International Monetary Fund (IMF) in a bid to avert economic default amid strong protest by opposition parties.While tabling the supplementary bill in the House, the minister said the government had proposed to increase the General Sales Tax rate on the import of luxury items from the existing 17% to 25%, while the overall General Sales Tax rate had also been raised from 17% to 18%.He said the government had recently held talks with the International Monetary Fund (IMF) to revive the programme, during which it agreed to take some tough decisions for streamlining the deteriorating condition of the economy.He said the new revenue measures would not affect the poor segments of society as most of the new taxes were being imposed on luxury items not used by them. The minister said in order to help the poor cope with the rising inflation, the government had also proposed Rs 40 billion increase in the budget of the Benazir Income Support Programme (BISP). “The government has proposed to increase the BISP budget from Rs 360 billion to Rs 400 billion, by allocating additional funds of Rs 40 billion to benefit the (BISP) beneficiaries,” he added. He said the government also proposed to impose a 20% or Rs 50,000 (whichever is higher) tax on one business or a first-class air ticket, besides proposing a 10% advance tax on the bills of marriage ceremonies.It was also suggested to increase the Federal Excise Duty (FED) on cigarettes, and sugary drinks, whereas, on cement, the duty was raised from Rs 1.5 per kg to Rs 2 per kg, he added.Ishaq Dar made it clear that during the talks, the IMF had expressed satisfaction with the performance of the Federal Board of Revenue (FBR) and hoped that the revenue collection target set for the year 2022- 23 would be achieved easily.The additional proposed tax measures of Rs 170 billion, he added, were not meant to bridge the gap of the collection target, rather the same would help minimise the budget deficit for the FY23. He said the IMF was much concerned over the huge losses, such as the power sector was facing losses of around Rs 1,400 billion per year. From 2013 to 2018, the PML-N (Pakistan Muslim League-Nawaz) government was fully focused on reducing the power circular debt. But due to the poor economic policies of the PTI (Pakistan Tehreek-e-Insaf) government, the circular debt jumped from Rs 1,148 billion in 2018 to Rs 2,467 billion now.The (incumbent) government had revised down the circular debt for FY23 from Rs 855 billion to Rs 336 billion, he added.Ishaq Dar said due to the reforms being taken by the government, the economy would first get stabilized and then witness rapid growth in the coming years. Resultantly, “income of the people will increase, rupee value will stabilize, and fiscal deficit and current account deficit (CAD) will reduce” and the country’s gross domestic product would grow by 4% in the next fiscal year (2023-24), he added. He said the issue of Letters of Credit (LCs) would be resolved soon which would help increase the exports.The minister said the prime minister had recently announced the historic Rs 2,000 billion Kissan Package, under which Rs 1,000 billion had been released so far. Similarly, he added, under the Youth Loan Scheme, the government would provide Rs 30 billion to the youth during the current year.In the Information Technology sector, the minister said, the government had allowed those earning foreign exchange in Pakistan to keep 35% of their total income in their foreign exchange currencies. The step would help increase the inflow of foreign remittances from the IT sector from $2.5 billion to over $4 billion per year.Ishaq Dar said Pakistan needed a ‘charter of economy’, for which all the political leaders should get together and vow to play role in strengthening the economy irrespective of their party affiliations. “A future roadmap should be determined to bring the economy out of crisis,” he added.Meanwhile, the federal government late Wednesday night increased the prices of petroleum products to a historic high in a bid to appease the International Monetary Fund (IMF) for unlocking the critical loan tranche, hours after unveiling a tax-loaded ‘mini-budget’. The new prices will come into effect from Wednesday’s night, a press release from the Finance Division read.The price of petrol has been moved up to Rs272 per litre after an increase of Rs22, the division said, noting that the surge has taken place due to the rupee’s devaluation against the dollar. The price of high-speed diesel has been increased to Rs280 per litre after a hike of Rs17.20. Kerosene oil will now be available at Rs202.73 per litre following a Rs12.90 hike. Meanwhile, light diesel oil will be available at Rs196.68 per litre after an increase of Rs9.68.The increase in the price of petroleum products was one of the preconditions of the Washington- based lender, which will lead to an increase in the already record-high inflation.",A rain of new taxes as fuel prices shoot up further,272.0,293.0,0.0212845578789711,0.0905442163348198,0.0787433460354805,0.4840551018714905,0.3253727853298187,0.0347332879900932,0.1262791156768798,0.0611212104558944,0.5037158131599426,0.2741506099700928,negative,0.0,0.324,0.676,0.14541681110858917,0.24390791356563568,0.2849830985069275,0.16578808426856995,0.15990398824214935
33,33,33,33,33,33,33,2023-01-30,https://www.nation.com.pk/E-Paper/gwadar/2023-01-30/page-1/detail-12,857,"Petrol and high speed diesel price up by rs 35/litre, Kerosene oil is now available at rs 189.83/litre and light diesel oil rs 187/litre n finance minister ishaq dar explains petrol prices in international market have increased by 11 per cent, recalls on Pm’s instructions petrol prices remained unchanged during the last four months n terms fiscal discipline vital for economic prosperity.ISLAMABAD         -      The government has jacked up the prices of petrol and high speed diesel (HSD) by Rs 35/litre each owing to increase in the oil prices in international market and depreciation of Pakistani rupee against the US dollar.In a short televised address on Sunday morning, the Federal Minister for Finance Ishaq Dar has announced increase in the prices of all the petroleum products, including petrol, HSD, kerosene and light diesel oil (LDO). It has been decided to increase the price of petrol and diesel by Rs35 per litre, said the minister. The prices of kerosene oil and light diesel oil have been enhanced by Rs18/litre, he announced. After the increase, the price of high speed diesel has gone up to Rs 262.80/litre from the previous Rs 227.80/litre. The price of motor spirit/petrol hit record high at Rs 249.80/ litre from the early Rs 214.80/ litre. Kerosene oil gone to Rs 189.83/litre from the earlier Rs 171.83/litre. The price of light diesel oil has increased to Rs 187/litre from Rs 169/litre.Ishaq Dar recalled that during the last four months, from October to Jan 29, the price of petrol was not increased. The prices of diesel and kerosene oil were decreased, he added.Pakistani rupee depreciated by almost 12pc against the US dollar last week, while the oil prices increased by 11pc in the international market. Despite international prices and rupee devaluation, on directions of Prime Minister Shehbaz Sharif, it has been decided to make minimum increase in the prices of the petroleum products, the finance minister said. Dar said that the increase is being done immediately on the recommendation of the oil and gas regulatory authority (OGRA).According to OGRA, there were reports of artificial shortages and hoarding of fuel in anticipation of price hike, hence this price rise is being done immediately to combat the artificial shortage, he added. The new prices would come into effect within next two to three minutes, by 11am, Dar maintained.The minister hoped that the announcement of new prices would dispel rumours about petrol supplies running dry. The government resorted to adjustments of fuel prices three days ahead of the scheduled revision, which was due on January 31, owing to oil shortage in the country.Due to speculation of up to Rs80/litre hike in the prices of petrol and HSD, petrol pumps across country have stopped selling the fuel on Saturday. There were rumours of hefty hike in oil prices for the next fortnightly, the petrol pumps have started hoarding and an artificial shortage was created, where more than 80pc petrol pumps were closed in some regions of the country.Meanwhile official source told The Nation that the government has calculated the oil prices on the basis of oil prices till October 27, while the average rupee conversion rate of Rs 236/dollar was taken.The Refinery price of the HSD has increased by Rs 37.56/litre from Rs183.80/litre on January 16 to Rs 221.26/litre. The petroleum levy on HSD has been increased by Rs 5/litre to Rs 40/litre from the previous Rs 35/litre, the source said. The IFEM on HSD has decreased by Rs 7.49/litre, while the extra margin has decreased by Rs 0.07/litre from earlier Rs021/ litre to Rs 0.14/litre.The refinery price of petrol has also increased by Rs 19.59/ litre from Rs157.88/litre on January 16 to Rs 177.47/litre during the new price adjustment. IFEM on petrol has also been increased by Rs 15.41/ litre from negative Rs 6.08 /litre to Rs 9.33/litre. Distribution margin on petrol has increased by Rs 1/litre from the earlier Rs4/litre to Rs5/litre. The government is charging Rs 50/litre petroleum levy on petrol. The government has increased petroleum levy on kerosene by Rs 0.32/litre, while for LDO, it has been decreased by Rs 3.20/litre.The new prices will be effective till February 15, 2023.Earlier, while addressing the concluding session of two-day Bacha Khan Conference here, Finance Minister Ishaq Dar said fiscal discipline is inevitable for prosperity of the country and only then can democracy be stabilized.He said we have to get rid of reliance on foreign aid. He said late Bacha Khan had also promoted the concept of utilizing domestic sources instead of the imported ones.Ishaq Dar said we must learn to uphold the dignity of our country in the comity of nations. He urged all political forces to join hands to steer the county out of current economic crisis.The Finance Minister eulogized the services of great Pashtun leader Khan Abdul Ghaffar Khan famously known as Bacha Khan. Referring to Bacha Khan’s Khudai Khidmatgar movement, the Finance Miniter said the concept is still relevant as politics should be for the service of people.Earlier, former Prime Minister and Pakistan People’s Party leader Senator Yusuf Raza Gillani called for abidance by Constitution for supremacy of law and strengthening of democracy in the country.",Govt allows ‘sky high’ raise in petrol prices,267.0,280.0,0.0107009904459118,0.0309138093143701,0.0143689205870032,0.5683138966560364,0.3757023811340332,0.0635055601596832,0.1793081015348434,0.0929919406771659,0.3801252543926239,0.2840690910816192,very positive,0.0,0.0,1.0,0.37952715158462524,0.3216823637485504,0.09729690104722977,0.13277067244052887,0.06872294098138809
34,34,34,34,34,34,34,2023-01-16,https://www.nation.com.pk/E-Paper/islamabad/2023-01-16/page-1/detail-2,225,"ISLAMABAD            -         The federal government has Sunday announced to keep the prices of Petroleum products unchanged for the next fortnightly (Jan 16 to Jan 31) of the ongoing month. No change is being made in the prices of petroleum products, and it will remain the same till mid night of January 31, Federal Minister for Finance and Revenue Ishaq Dar said in his short address. He said that the price of petrol will remain at Rs214.80/ litre; high speed diesel will remain at Rs227.80/litre, Kerosene oil to remain at Rs171.83/litre, while light diesel oil will remain at Rs169/litre. For the first fortnightly of January, the government also kept the prices of petroleum products unchanged. However, for the last fortnightly of December the prices of petrol were reduced by Rs10/litre and high speed diesel (HSD) by Rs7.5/litre. The price of kerosene oil (SKO) and light diesel oil (LDO) each was also reduced by Rs 10/litre. It is worth mentioning here that oil prices have reduced up to Rs30 per litre since October 2022. Petrol price has reduced by Rs22.63 per litre to Rs214.80 per litre since October 2022 till date. High speed diesel price has also declined by Rs19.63 per litre to Rs228.80 per litre from Rs247.43 per litre. Light diesel oil price has recorded a cut of Rs28.28/litre to Rs197.28/ litre from Rs169 per litre",Govt decides to keep fuel prices unchanged,272.0,280.0,0.0333695746958255,0.1592780351638794,0.4445816278457641,0.3116351664066314,0.0511355996131897,0.1121863573789596,0.1847044080495834,0.4494353234767914,0.1691170036792755,0.0845568254590034,neutral,0.0,0.0,1.0,0.04635196179151535,0.08542241901159286,0.5884528756141663,0.17534968256950378,0.10442303121089935
35,35,35,35,35,35,35,2023-01-01,https://www.nation.com.pk/E-Paper/islamabad/2023-01-01/page-1/detail-3,301,"ISLAMABAD         -     The federal government has announced on Saturday to maintain the oil products prices for the next fortnight to provide relief to the people in view of harsh weather. In a televised address, Federal Minister for Finance and Revenue Ishaq Dar has announced that the government would increase the prices of kerosene oil and light diesel as recommended by the Oil and Gas Regulatory Authority (OGRA). The finance minister said, however, Prime Minister Shehbaz Sharif has rejected OGRA’s summary. In light of winters, the government has decided to retain prices of kerosene oil and light diesel oil at Rs171.83 and Rs169, respectively. The government would reduce the petroleum levy on these oil products to reduce the prices, he added. He said these prices will continue till 15th of the next month (January). He said per litre prices of petrol will be Rs214.80 and high speed diesel Rs227.80 per litre. “Govt of Pakistan has decided to keep the existing prices of petroleum products unchanged with effect from 1st January to 15th January 2023 to provide relief to the common man, despite increase in the prices of these products in the international markets,” the finance minister tweeted later. It is worth mentioning here that oil prices have reduced up to Rs30 per litre in the second quarter (October to December) of the ongoing financial year. Petrol price has reduced by Rs22.63 per litre to Rs214.80 per litre from October 2022 till date. Meanwhile, high speed diesel price has also declined by Rs19.63 per litre to Rs228.80 per litre from Rs247.43 per litre. Light diesel oil price has cut by Rs28.28 per litre to Rs197.28 per litre from Rs169 per litre. Similarly, kerosene oil price has decreased by Rs30.19 per litre since October this year to Rs202.02 per litre from Rs171.83 per litre.",Govt keeps oil prices unchanged,249.8,262.8,0.0322040431201458,0.1824628263711929,0.4676718413829803,0.2725134491920471,0.0451478213071823,0.1174334287643432,0.2206629365682602,0.4189622104167938,0.1698843240737915,0.0730570778250694,neutral,0.0,0.0,1.0,0.06525836884975433,0.10855553299188614,0.5528163909912109,0.15649740397930145,0.1168723776936531
36,36,36,36,36,36,36,2022-12-16,https://www.nation.com.pk/E-Paper/islamabad/2022-12-16/page-1/detail-2,249,"ISLAMABAD    -   The government has re­duced the price of Pet­rol by Rs10 per litre and High Speed Diesel (HSD) by Rs7.5 per litre for the next fortnightly of De­cember. In his short address on national TV yesterday, Finance Minister Ishaq Dar an­nounced that the gov­ernment has decided to reduce the prices of all the petroleum prod­ucts including Petrol and High Speed Diesel (HSD), Kerosene oil(S­KO) and Light Diesel Oil (LDO) for the next fort­nightly of December starting from today. The minister said that the price of Kerosene Oil (SKO) and Light Die­sel Oil (LDO) each has also been reduced by Rs 10/litre.After the reduction of Rs 10/litre, the price of Petrol will come down to Rs 214.80/litre for the next fortnightly from the current rate of Rs 224.80/litre.Similarly, after a de­crease of Rs 7.5/li­tre, the rate of HSD will come down to Rs 227.80/litre from the existing Rs235.30/li­tre, the minister an­nounced.Ishaq Dar said that after the reduction of Rs 10/litre, the Kero­sene oil will now cost Rs 171.83/litre against the existing Rs 181.83/litre. After a decrease of Rs10 reduction in the price of light diesel oil (LDO) will come down to Rs169/litre from Rs 179/litre. It is worth to men­tion here that during the first fortnightly of Decem­ber the government had decided that price of HSD and Petrol will not change. However, a reduction of Rs 10/litre in the price of Ker­osene oil and Rs 7.5/litre in Light Diesel Oil (LDO) for the first fortnightly of De­cember was announced.",Petrol price slashed by Rs10 per litre,214.8,227.8,0.1638302206993103,0.5115807056427002,0.1541329473257064,0.1389135718345642,0.0315425172448158,0.1946261823177337,0.3432227671146393,0.1799326539039611,0.2163768410682678,0.0658415481448173,very negative,0.0,0.275,0.725,0.16547994315624237,0.20850946009159088,0.29329320788383484,0.19091467559337616,0.14180277287960052
37,37,37,37,37,37,37,2022-12-01,https://www.nation.com.pk/E-Paper/islamabad/2022-12-01/page-12/detail-1,241,"ISLAMABAD          -           Despite reduction of almost 12pc in international crude oil prices, the government of Pakistan has decided to keep the prices of Petrol and High Speed Diesel unchanged for the next fortnightly. In his short address on national TV yesterday, Finance Minister Ishaq Dar announced that the government has decided to keep prices of Petrol and High Speed Diesel (HSD) unchanged while the prices of Kerosene oil (SKO) and Light Diesel Oil (LDO) have been decreased for the next fortnightly (Dec 1 to Dec 15). The government has decided that the price of HSD will not change and will remain at the existing rate of Rs235.30/litre for the next fortnightly, said the minister. Similarly, the price of Petrol will also stay at the current rate of Rs 224.80/litre for the next fortnightly, he added. Ishaq Dar announced a reduction of Rs 10/litre in the price of Kerosene oil and Rs 7.5/litre in Light Diesel Oil (LDO) for the first fortnightly of December. On SKO, the minister said that winter season has started and it is used by low income people in the rural and far-flung areas, therefore, it has been decided to reduce it by Rs 10/litre. After the reduction, the Kerosene price will drop from the existing Rs191.83/litre to Rs 181.83/litre, he added. Ishaq Dar said that LDO is mainly used in tube wells by low income people, and it has been decided to reduce its price by Rs7.5/litre.","Petrol, HSD prices to remain unchanged",214.8,227.8,0.0409318283200264,0.264215350151062,0.437619149684906,0.2347690761089325,0.0224645528942346,0.0888511016964912,0.2485190778970718,0.5213633179664612,0.0991009995341301,0.0421655550599098,neutral,0.0,0.0,1.0,0.03365480154752731,0.07698759436607361,0.6598832011222839,0.1521923542022705,0.07728205621242523
38,38,38,38,38,38,38,2022-11-16,https://www.nation.com.pk/E-Paper/islamabad/2022-11-16/page-12/detail-0,210,"ISLAMABAD       -          The federal government has announced on Tuesday that the prices of petroleum products would remain unchanged for the last fortnight of November (Nov 16-Nov 30). In his short address on national TV, Finance Minister Ishaq Dar said that the government has decided to keep prices of petrol, high speed diesel (HSD), light diesel oil (LDO) and kerosene oil (SKO) unchanged for the next fortnightly of November starting from Today (Wednesday). The finance minister also announced that State Bank of Pakistan and National Bank of Pakistan have submitted applications in Supreme Court for the withdrawal of their appeals from the apex court against the Federal Shariat Court’s verdict on interest (Riba). It is worth mentioning here that State Bank of Pakistan and National Bank of Pakistan had approached the apex court against the Federal Shariat Court’s recent verdict on interest. After the announcement to keep the prices unchanged, the prices of petroleum products will maintain at the existing price level for the next 15 days. Currently petrol price is Rs224.80 per litre, high speed diesel (HSD) Rs 235.30 per litre, kerosene oil Rs191.83 per litre and LDO at Rs186.50 per litre. Earlier on October 15 and October 31, the government had also kept the prices of petroleum products unchanged.",Oil prices to stay unchanged: Dar,214.8,227.8,0.0527032800018787,0.2535990476608276,0.3403417468070984,0.3125245273113251,0.0408314317464828,0.061385728418827,0.1671198606491089,0.521209716796875,0.2008409053087234,0.0494438149034976,neutral,0.0,0.0,1.0,0.056154970079660416,0.10968738794326782,0.5877693891525269,0.1541401445865631,0.0922481045126915
